,日期,省,省确诊,省治愈,省死亡,市,确诊,治愈,死亡
0,2020-02-17,江苏省,626,258,0,扬州,23,9,0
0,2020-02-17,江苏省,626,258,0,盐城,27,15,0
0,2020-02-17,江苏省,626,258,0,镇江,12,5,0
0,2020-02-17,江苏省,626,258,0,宿迁,13,7,0
0,2020-02-17,四川省,495,156,3,成都,140,53,3
0,2020-02-17,四川省,495,156,3,甘孜州,57,6,0
0,2020-02-17,四川省,495,156,3,达州,38,6,0
0,2020-02-17,四川省,495,156,3,南充,35,12,0
0,2020-02-17,四川省,495,156,3,巴中,24,3,0
0,2020-02-17,四川省,495,156,3,广安,30,13,0
0,2020-02-17,四川省,495,156,3,内江,22,6,0
0,2020-02-17,四川省,495,156,3,泸州,19,3,0
0,2020-02-17,四川省,495,156,3,德阳,17,1,0
0,2020-02-17,四川省,495,156,3,绵阳,22,9,0
0,2020-02-17,四川省,495,156,3,遂宁,17,9,0
0,2020-02-17,四川省,495,156,3,凉山州,13,5,0
0,2020-02-17,四川省,495,156,3,自贡,9,2,0
0,2020-02-17,四川省,495,156,3,眉山,8,2,0
0,2020-02-17,四川省,495,156,3,宜宾,11,6,0
0,2020-02-17,四川省,495,156,3,雅安,7,2,0
0,2020-02-17,四川省,495,156,3,攀枝花,13,10,0
0,2020-02-17,四川省,495,156,3,广元,6,3,0
0,2020-02-17,四川省,495,156,3,乐山,3,2,0
0,2020-02-17,四川省,495,156,3,资阳,3,2,0
0,2020-02-17,四川省,495,156,3,阿坝州,1,1,0
0,2020-02-17,四川省,495,156,3,待明确地区,0,0,2
0,2020-02-17,陕西省,240,79,0,西安,117,37,0
0,2020-02-17,陕西省,240,79,0,汉中,25,2,0
0,2020-02-17,陕西省,240,79,0,安康,25,7,0
0,2020-02-17,陕西省,240,79,0,渭南,15,3,0
0,2020-02-17,陕西省,240,79,0,咸阳,17,6,0
0,2020-02-17,陕西省,240,79,0,商洛,7,2,0
0,2020-02-17,陕西省,240,79,0,宝鸡,13,9,0
0,2020-02-17,陕西省,240,79,0,铜川,8,4,0
0,2020-02-17,陕西省,240,79,0,延安,8,6,0
0,2020-02-17,陕西省,240,79,0,榆林,3,1,0
0,2020-02-17,陕西省,240,79,0,杨凌,1,0,0
0,2020-02-17,陕西省,240,79,0,韩城,1,1,0
0,2020-02-17,陕西省,240,79,0,待明确地区,0,1,0
0,2020-02-17,上海市,332,161,1,外地来沪人员,109,59,1
0,2020-02-17,上海市,332,161,1,浦东新区,60,33,0
0,2020-02-17,上海市,332,161,1,宝山区,21,7,0
0,2020-02-17,上海市,332,161,1,徐汇区,18,6,0
0,2020-02-17,上海市,332,161,1,松江区,14,5,0
0,2020-02-17,上海市,332,161,1,奉贤区,9,1,0
0,2020-02-17,上海市,332,161,1,闵行区,18,11,0
0,2020-02-17,上海市,332,161,1,静安区,16,9,0
0,2020-02-17,上海市,332,161,1,普陀区,11,4,0
0,2020-02-17,上海市,332,161,1,嘉定区,9,2,0
0,2020-02-17,上海市,332,161,1,杨浦区,9,3,0
0,2020-02-17,上海市,332,161,1,长宁区,13,8,0
0,2020-02-17,上海市,332,161,1,黄浦区,6,2,0
0,2020-02-17,上海市,332,161,1,崇明区,4,0,0
0,2020-02-17,上海市,332,161,1,虹口区,7,4,0
0,2020-02-17,上海市,332,161,1,金山区,3,2,0
0,2020-02-17,上海市,332,161,1,青浦区,5,5,0
0,2020-02-17,上海市,332,161,1,待明确地区,0,21,0
0,2020-02-17,安徽省,973,280,6,蚌埠,158,13,5
0,2020-02-17,安徽省,973,280,6,合肥,171,49,1
0,2020-02-17,安徽省,973,280,6,阜阳,153,41,0
0,2020-02-17,安徽省,973,280,6,亳州,108,35,0
0,2020-02-17,安徽省,973,280,6,安庆,83,34,0
0,2020-02-17,安徽省,973,280,6,六安,68,21,0
0,2020-02-17,安徽省,973,280,6,宿州,40,15,0
0,2020-02-17,安徽省,973,280,6,马鞍山,36,12,0
0,2020-02-17,安徽省,973,280,6,芜湖,31,13,0
0,2020-02-17,安徽省,973,280,6,铜陵,28,11,0
0,2020-02-17,安徽省,973,280,6,淮北,27,10,0
0,2020-02-17,安徽省,973,280,6,淮南,25,8,0
0,2020-02-17,安徽省,973,280,6,池州,17,6,0
0,2020-02-17,安徽省,973,280,6,黄山,9,1,0
0,2020-02-17,安徽省,973,280,6,滁州,13,7,0
0,2020-02-17,安徽省,973,280,6,宣城,6,4,0
0,2020-02-17,安徽省,973,280,6,待明确地区,0,11,0
0,2020-02-17,湖南省,1006,498,3,长沙,241,92,1
0,2020-02-17,湖南省,1006,498,3,岳阳,154,63,1
0,2020-02-17,湖南省,1006,498,3,常德,79,34,0
0,2020-02-17,湖南省,1006,498,3,株洲,78,35,0
0,2020-02-17,湖南省,1006,498,3,娄底,76,35,0
0,2020-02-17,湖南省,1006,498,3,邵阳,101,67,1
0,2020-02-17,湖南省,1006,498,3,益阳,59,30,0
0,2020-02-17,湖南省,1006,498,3,衡阳,48,28,0
0,2020-02-17,湖南省,1006,498,3,湘潭,35,15,0
0,2020-02-17,湖南省,1006,498,3,永州,43,30,0
0,2020-02-17,湖南省,1006,498,3,郴州,39,26,0
0,2020-02-17,湖南省,1006,498,3,怀化,40,32,0
0,2020-02-17,湖南省,1006,498,3,湘西自治州,8,6,0
0,2020-02-17,湖南省,1006,498,3,张家界,5,5,0
0,2020-02-17,广西壮族自治区,238,53,2,南宁,51,16,0
0,2020-02-17,广西壮族自治区,238,53,2,北海,43,9,1
0,2020-02-17,广西壮族自治区,238,53,2,桂林,31,10,0
0,2020-02-17,广西壮族自治区,238,53,2,河池,22,0,1
0,2020-02-17,广西壮族自治区,238,53,2,防城港,18,1,0
0,2020-02-17,广西壮族自治区,238,53,2,柳州,24,8,0
0,2020-02-17,广西壮族自治区,238,53,2,来宾,11,0,0
0,2020-02-17,广西壮族自治区,238,53,2,玉林,10,1,0
0,2020-02-17,广西壮族自治区,238,53,2,钦州,8,1,0
0,2020-02-17,广西壮族自治区,238,53,2,贵港,8,2,0
0,2020-02-17,广西壮族自治区,238,53,2,贺州,4,0,0
0,2020-02-17,广西壮族自治区,238,53,2,百色,3,0,0
0,2020-02-17,广西壮族自治区,238,53,2,梧州,5,5,0
0,2020-02-17,山东省,541,191,2,济南,47,13,0
0,2020-02-17,山东省,541,191,2,烟台,47,13,0
0,2020-02-17,山东省,541,191,2,潍坊,44,10,0
0,2020-02-17,山东省,541,191,2,济宁,52,20,0
0,2020-02-17,山东省,541,191,2,青岛,57,26,1
0,2020-02-17,山东省,541,191,2,威海,38,9,0
0,2020-02-17,山东省,541,191,2,德州,37,9,1
0,2020-02-17,山东省,541,191,2,聊城,38,12,0
0,2020-02-17,山东省,541,191,2,泰安,32,6,0
0,2020-02-17,山东省,541,191,2,淄博,29,5,0
0,2020-02-17,山东省,541,191,2,枣庄,24,7,0
0,2020-02-17,山东省,541,191,2,日照,16,3,0
0,2020-02-17,山东省,541,191,2,临沂,47,35,0
0,2020-02-17,山东省,541,191,2,菏泽,18,13,0
0,2020-02-17,山东省,541,191,2,滨州,15,10,0
0,2020-02-17,辽宁省,121,43,1,大连,19,5,0
0,2020-02-17,辽宁省,121,43,1,葫芦岛,12,0,1
0,2020-02-17,辽宁省,121,43,1,盘锦,11,0,0
0,2020-02-17,辽宁省,121,43,1,沈阳,28,19,0
0,2020-02-17,辽宁省,121,43,1,阜新,8,0,0
0,2020-02-17,辽宁省,121,43,1,铁岭,7,1,0
0,2020-02-17,辽宁省,121,43,1,锦州,12,7,0
0,2020-02-17,辽宁省,121,43,1,鞍山,4,0,0
0,2020-02-17,辽宁省,121,43,1,丹东,7,4,0
0,2020-02-17,辽宁省,121,43,1,朝阳,6,3,0
0,2020-02-17,辽宁省,121,43,1,本溪,3,1,0
0,2020-02-17,辽宁省,121,43,1,辽阳,3,2,0
0,2020-02-17,辽宁省,121,43,1,营口,1,1,0
0,2020-02-17,云南省,171,47,0,昆明,51,11,0
0,2020-02-17,云南省,171,47,0,昭通,25,2,0
0,2020-02-17,云南省,171,47,0,西双版纳,15,4,0
0,2020-02-17,云南省,171,47,0,玉溪,14,3,0
0,2020-02-17,云南省,171,47,0,曲靖,13,6,0
0,2020-02-17,云南省,171,47,0,大理州,13,6,0
0,2020-02-17,云南省,171,47,0,保山,9,2,0
0,2020-02-17,云南省,171,47,0,红河州,8,3,0
0,2020-02-17,云南省,171,47,0,德宏州,5,2,0
0,2020-02-17,云南省,171,47,0,普洱,4,1,0
0,2020-02-17,云南省,171,47,0,楚雄州,4,1,0
0,2020-02-17,云南省,171,47,0,丽江,7,5,0
0,2020-02-17,云南省,171,47,0,文山州,2,0,0
0,2020-02-17,云南省,171,47,0,临沧,1,1,0
0,2020-02-17,河南省,1246,509,17,信阳,262,84,2
0,2020-02-17,河南省,1246,509,17,南阳,154,65,2
0,2020-02-17,河南省,1246,509,17,郑州,151,76,0
0,2020-02-17,河南省,1246,509,17,驻马店,138,75,0
0,2020-02-17,河南省,1246,509,17,周口,75,32,0
0,2020-02-17,河南省,1246,509,17,商丘,91,46,3
0,2020-02-17,河南省,1246,509,17,新乡,57,21,2
0,2020-02-17,河南省,1246,509,17,平顶山,58,24,1
0,2020-02-17,河南省,1246,509,17,安阳,51,24,0
0,2020-02-17,河南省,1246,509,17,许昌,38,11,0
0,2020-02-17,河南省,1246,509,17,焦作,32,7,1
0,2020-02-17,河南省,1246,509,17,漯河,34,12,0
0,2020-02-17,河南省,1246,509,17,洛阳,31,11,0
0,2020-02-17,河南省,1246,509,17,开封,26,8,0
0,2020-02-17,河南省,1246,509,17,鹤壁,19,5,0
0,2020-02-17,河南省,1246,509,17,濮阳,17,4,0
0,2020-02-17,河南省,1246,509,17,济源,5,0,0
0,2020-02-17,河南省,1246,509,17,三门峡,7,4,0
0,2020-02-17,河南省,1246,509,17,待明确地区,0,0,5
0,2020-02-17,天津市,125,46,3,宝坻区,50,11,2
0,2020-02-17,天津市,125,46,3,河东区,15,7,1
0,2020-02-17,天津市,125,46,3,河北区,12,7,0
0,2020-02-17,天津市,125,46,3,北辰区,6,1,0
0,2020-02-17,天津市,125,46,3,南开区,6,1,0
0,2020-02-17,天津市,125,46,3,宁河区,4,0,0
0,2020-02-17,天津市,125,46,3,外地来津人员,6,3,0
0,2020-02-17,天津市,125,46,3,东丽区,4,1,0
0,2020-02-17,天津市,125,46,3,和平区,6,4,0
0,2020-02-17,天津市,125,46,3,河西区,4,2,0
0,2020-02-17,天津市,125,46,3,滨海新区,3,1,0
0,2020-02-17,天津市,125,46,3,西青区,4,3,0
0,2020-02-17,天津市,125,46,3,武清区,2,1,0
0,2020-02-17,天津市,125,46,3,红桥区,2,2,0
0,2020-02-17,天津市,125,46,3,津南区,1,1,0
0,2020-02-17,天津市,125,46,3,待明确地区,0,1,0
0,2020-02-17,北京市,381,114,4,海淀区,60,0,0
0,2020-02-17,北京市,381,114,4,朝阳区,58,0,0
0,2020-02-17,北京市,381,114,4,西城区,46,0,0
0,2020-02-17,北京市,381,114,4,大兴区,39,2,0
0,2020-02-17,北京市,381,114,4,丰台区,39,3,0
0,2020-02-17,北京市,381,114,4,昌平区,25,0,0
0,2020-02-17,北京市,381,114,4,外地来京人员,26,2,0
0,2020-02-17,北京市,381,114,4,通州区,18,1,0
0,2020-02-17,北京市,381,114,4,房山区,16,3,0
0,2020-02-17,北京市,381,114,4,石景山区,14,1,0
0,2020-02-17,北京市,381,114,4,东城区,12,1,0
0,2020-02-17,北京市,381,114,4,顺义区,10,0,0
0,2020-02-17,北京市,381,114,4,怀柔区,7,0,0
0,2020-02-17,北京市,381,114,4,密云区,7,0,0
0,2020-02-17,北京市,381,114,4,门头沟区,3,0,0
0,2020-02-17,北京市,381,114,4,延庆区,1,0,0
0,2020-02-17,北京市,381,114,4,待明确地区,0,101,4
0,2020-02-17,内蒙古自治区,72,8,0,包头,11,0,0
0,2020-02-17,内蒙古自治区,72,8,0,鄂尔多斯,11,3,0
0,2020-02-17,内蒙古自治区,72,8,0,巴彦淖尔,8,0,0
0,2020-02-17,内蒙古自治区,72,8,0,赤峰,9,2,0
0,2020-02-17,内蒙古自治区,72,8,0,锡林郭勒盟,8,1,0
0,2020-02-17,内蒙古自治区,72,8,0,呼和浩特,7,0,0
0,2020-02-17,内蒙古自治区,72,8,0,通辽,6,0,0
0,2020-02-17,内蒙古自治区,72,8,0,呼伦贝尔,6,1,0
0,2020-02-17,内蒙古自治区,72,8,0,乌兰察布,3,1,0
0,2020-02-17,内蒙古自治区,72,8,0,乌海市,2,0,0
0,2020-02-17,内蒙古自治区,72,8,0,兴安盟,1,0,0
0,2020-02-17,江西省,930,275,1,南昌,228,89,0
0,2020-02-17,江西省,930,275,1,九江,117,22,0
0,2020-02-17,江西省,930,275,1,上饶,123,35,0
0,2020-02-17,江西省,930,275,1,新余,129,44,0
0,2020-02-17,江西省,930,275,1,宜春,106,24,0
0,2020-02-17,江西省,930,275,1,赣州,76,18,1
0,2020-02-17,江西省,930,275,1,抚州,72,22,0
0,2020-02-17,江西省,930,275,1,萍乡,33,5,0
0,2020-02-17,江西省,930,275,1,鹰潭,18,3,0
0,2020-02-17,江西省,930,275,1,吉安,21,10,0
0,2020-02-17,江西省,930,275,1,景德镇,6,3,0
0,2020-02-17,江西省,930,275,1,赣江新区,1,0,0
0,2020-02-17,浙江省,1171,507,0,温州,503,194,0
0,2020-02-17,浙江省,1171,507,0,宁波,156,63,0
0,2020-02-17,浙江省,1171,507,0,台州,146,64,0
0,2020-02-17,浙江省,1171,507,0,杭州,168,93,0
0,2020-02-17,浙江省,1171,507,0,嘉兴,43,13,0
0,2020-02-17,浙江省,1171,507,0,金华,55,30,0
0,2020-02-17,浙江省,1171,507,0,绍兴,42,19,0
0,2020-02-17,浙江省,1171,507,0,衢州,21,10,0
0,2020-02-17,浙江省,1171,507,0,丽水,17,11,0
0,2020-02-17,浙江省,1171,507,0,舟山,10,5,0
0,2020-02-17,浙江省,1171,507,0,湖州,10,5,0
0,2020-02-17,贵州省,146,62,1,贵阳,36,11,0
0,2020-02-17,贵州省,146,62,1,遵义,32,10,0
0,2020-02-17,贵州省,146,62,1,毕节,23,9,0
0,2020-02-17,贵州省,146,62,1,黔南州,17,6,0
0,2020-02-17,贵州省,146,62,1,六盘水,10,3,1
0,2020-02-17,贵州省,146,62,1,黔东南州,10,4,0
0,2020-02-17,贵州省,146,62,1,安顺,4,1,0
0,2020-02-17,贵州省,146,62,1,铜仁,10,9,0
0,2020-02-17,贵州省,146,62,1,黔西南州,4,4,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,乌鲁木齐,23,4,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,伊犁州,18,4,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,兵团第四师,10,0,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,兵团第九师,4,0,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,昌吉州,4,0,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,巴州,3,0,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,兵团第十二师,3,0,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,吐鲁番市,3,1,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,兵团第六师五家渠市,2,0,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,兵团第八师石河子市,3,1,1
0,2020-02-17,新疆维吾尔自治区,75,12,1,兵团第七师,1,1,0
0,2020-02-17,新疆维吾尔自治区,75,12,1,阿克苏地区,1,1,0
0,2020-02-17,福建省,290,90,0,福州,69,26,0
0,2020-02-17,福建省,290,90,0,莆田,55,17,0
0,2020-02-17,福建省,290,90,0,泉州,46,13,0
0,2020-02-17,福建省,290,90,0,厦门,35,9,0
0,2020-02-17,福建省,290,90,0,宁德,25,6,0
0,2020-02-17,福建省,290,90,0,南平,20,7,0
0,2020-02-17,福建省,290,90,0,漳州,20,8,0
0,2020-02-17,福建省,290,90,0,三明,14,3,0
0,2020-02-17,福建省,290,90,0,龙岩,6,1,0
0,2020-02-17,福建省,290,90,0,待明确地区,0,2,0
0,2020-02-17,河北省,301,122,3,唐山,51,10,0
0,2020-02-17,河北省,301,122,3,沧州,47,18,2
0,2020-02-17,河北省,301,122,3,张家口,34,9,0
0,2020-02-17,河北省,301,122,3,邯郸,31,10,0
0,2020-02-17,河北省,301,122,3,石家庄,28,11,0
0,2020-02-17,河北省,301,122,3,廊坊,30,16,0
0,2020-02-17,河北省,301,122,3,邢台,23,10,1
0,2020-02-17,河北省,301,122,3,秦皇岛,10,3,0
0,2020-02-17,河北省,301,122,3,保定,32,27,0
0,2020-02-17,河北省,301,122,3,衡水,8,4,0
0,2020-02-17,河北省,301,122,3,承德,7,4,0
0,2020-02-17,重庆市,553,214,5,万州区,108,35,3
0,2020-02-17,重庆市,553,214,5,江北区,28,3,0
0,2020-02-17,重庆市,553,214,5,合川区,23,6,0
0,2020-02-17,重庆市,553,214,5,綦江区,23,6,0
0,2020-02-17,重庆市,553,214,5,潼南区,18,2,0
0,2020-02-17,重庆市,553,214,5,垫江县,20,6,0
0,2020-02-17,重庆市,553,214,5,奉节县,20,6,0
0,2020-02-17,重庆市,553,214,5,长寿区,21,9,0
0,2020-02-17,重庆市,553,214,5,南岸区,15,3,0
0,2020-02-17,重庆市,553,214,5,九龙坡区,20,8,1
0,2020-02-17,重庆市,553,214,5,大足区,14,3,0
0,2020-02-17,重庆市,553,214,5,忠县,20,10,0
0,2020-02-17,重庆市,553,214,5,两江新区,17,7,0
0,2020-02-17,重庆市,553,214,5,云阳县,24,16,0
0,2020-02-17,重庆市,553,214,5,渝中区,20,12,0
0,2020-02-17,重庆市,553,214,5,渝北区,16,8,0
0,2020-02-17,重庆市,553,214,5,丰都县,10,3,0
0,2020-02-17,重庆市,553,214,5,沙坪坝区,8,1,0
0,2020-02-17,重庆市,553,214,5,开州区,20,13,1
0,2020-02-17,重庆市,553,214,5,铜梁区,9,3,0
0,2020-02-17,重庆市,553,214,5,荣昌区,9,3,0
0,2020-02-17,重庆市,553,214,5,石柱县,14,9,0
0,2020-02-17,重庆市,553,214,5,巫山县,10,5,0
0,2020-02-17,重庆市,553,214,5,巴南区,6,1,0
0,2020-02-17,重庆市,553,214,5,璧山区,9,5,0
0,2020-02-17,重庆市,553,214,5,巫溪县,13,10,0
0,2020-02-17,重庆市,553,214,5,永川区,5,2,0
0,2020-02-17,重庆市,553,214,5,高新区,4,1,0
0,2020-02-17,重庆市,553,214,5,大渡口区,7,5,0
0,2020-02-17,重庆市,553,214,5,江津区,4,2,0
0,2020-02-17,重庆市,553,214,5,涪陵区,3,1,0
0,2020-02-17,重庆市,553,214,5,彭水县,2,0,0
0,2020-02-17,重庆市,553,214,5,酉阳县,1,0,0
0,2020-02-17,重庆市,553,214,5,万盛经开区,1,0,0
0,2020-02-17,重庆市,553,214,5,梁平区,4,4,0
0,2020-02-17,重庆市,553,214,5,黔江区,2,2,0
0,2020-02-17,重庆市,553,214,5,城口县,2,2,0
0,2020-02-17,重庆市,553,214,5,武隆区,1,1,0
0,2020-02-17,重庆市,553,214,5,秀山县,1,1,0
0,2020-02-17,山西省,129,51,0,晋中,36,13,0
0,2020-02-17,山西省,129,51,0,太原,19,6,0
0,2020-02-17,山西省,129,51,0,大同,12,4,0
0,2020-02-17,山西省,129,51,0,晋城,9,2,0
0,2020-02-17,山西省,129,51,0,长治,8,1,0
0,2020-02-17,山西省,129,51,0,运城,19,13,0
0,2020-02-17,山西省,129,51,0,忻州,7,1,0
0,2020-02-17,山西省,129,51,0,朔州,7,2,0
0,2020-02-17,山西省,129,51,0,阳泉,4,1,0
0,2020-02-17,山西省,129,51,0,临汾,2,1,0
0,2020-02-17,山西省,129,51,0,吕梁,6,6,0
0,2020-02-17,甘肃省,91,58,2,兰州,36,20,2
0,2020-02-17,甘肃省,91,58,2,平凉,9,1,0
0,2020-02-17,甘肃省,91,58,2,甘南,8,4,0
0,2020-02-17,甘肃省,91,58,2,白银,4,1,0
0,2020-02-17,甘肃省,91,58,2,天水,12,11,0
0,2020-02-17,甘肃省,91,58,2,定西,9,8,0
0,2020-02-17,甘肃省,91,58,2,陇南,4,3,0
0,2020-02-17,甘肃省,91,58,2,庆阳,3,2,0
0,2020-02-17,甘肃省,91,58,2,临夏,3,3,0
0,2020-02-17,甘肃省,91,58,2,张掖,2,2,0
0,2020-02-17,甘肃省,91,58,2,金昌,1,1,0
0,2020-02-17,甘肃省,91,58,2,待明确地区,0,2,0
0,2020-02-17,海南省,163,59,4,三亚,54,15,1
0,2020-02-17,海南省,163,59,4,海口,34,12,0
0,2020-02-17,海南省,163,59,4,万宁,13,4,0
0,2020-02-17,海南省,163,59,4,儋州,15,7,0
0,2020-02-17,海南省,163,59,4,澄迈,9,1,1
0,2020-02-17,海南省,163,59,4,昌江,7,1,0
0,2020-02-17,海南省,163,59,4,陵水,4,0,0
0,2020-02-17,海南省,163,59,4,临高,6,3,0
0,2020-02-17,海南省,163,59,4,琼海,6,3,1
0,2020-02-17,海南省,163,59,4,文昌,3,1,0
0,2020-02-17,海南省,163,59,4,保亭,3,1,0
0,2020-02-17,海南省,163,59,4,乐东,2,0,0
0,2020-02-17,海南省,163,59,4,东方,3,2,0
0,2020-02-17,海南省,163,59,4,定安,3,2,1
0,2020-02-17,海南省,163,59,4,琼中,1,1,0
0,2020-02-17,海南省,163,59,4,待明确地区,0,6,0
0,2020-02-17,吉林省,89,34,1,长春,45,19,0
0,2020-02-17,吉林省,89,34,1,四平市,14,4,1
0,2020-02-17,吉林省,89,34,1,辽源,7,1,0
0,2020-02-17,吉林省,89,34,1,公主岭,6,2,0
0,2020-02-17,吉林省,89,34,1,延边,5,2,0
0,2020-02-17,吉林省,89,34,1,吉林市,5,3,0
0,2020-02-17,吉林省,89,34,1,通化,3,1,0
0,2020-02-17,吉林省,89,34,1,松原,2,1,0
0,2020-02-17,吉林省,89,34,1,白城,1,0,0
0,2020-02-17,吉林省,89,34,1,梅河口,1,1,0
0,2020-02-17,宁夏回族自治区,70,35,0,吴忠,27,6,0
0,2020-02-17,宁夏回族自治区,70,35,0,银川,33,20,0
0,2020-02-17,宁夏回族自治区,70,35,0,固原,5,2,0
0,2020-02-17,宁夏回族自治区,70,35,0,中卫,3,3,0
0,2020-02-17,宁夏回族自治区,70,35,0,宁东,1,1,0
0,2020-02-17,宁夏回族自治区,70,35,0,石嘴山,1,1,0
0,2020-02-16,湖北省,56249,5666,1596,武汉,39462,2925,1233
0,2020-02-16,湖北省,56249,5666,1596,孝感,3201,380,65
0,2020-02-16,湖北省,56249,5666,1596,黄冈,2823,716,75
0,2020-02-16,湖北省,56249,5666,1596,荆州,1490,263,36
0,2020-02-16,湖北省,56249,5666,1596,随州,1254,113,22
0,2020-02-16,湖北省,56249,5666,1596,襄阳,1144,114,19
0,2020-02-16,湖北省,56249,5666,1596,鄂州,1230,222,34
0,2020-02-16,湖北省,56249,5666,1596,黄石,988,198,14
0,2020-02-16,湖北省,56249,5666,1596,荆门,909,117,30
0,2020-02-16,湖北省,56249,5666,1596,宜昌,901,140,21
0,2020-02-16,湖北省,56249,5666,1596,咸宁,852,152,8
0,2020-02-16,湖北省,56249,5666,1596,十堰,602,116,2
0,2020-02-16,湖北省,56249,5666,1596,仙桃,523,87,17
0,2020-02-16,湖北省,56249,5666,1596,天门,447,27,10
0,2020-02-16,湖北省,56249,5666,1596,恩施州,247,76,4
0,2020-02-16,湖北省,56249,5666,1596,潜江,166,12,6
0,2020-02-16,湖北省,56249,5666,1596,神农架林区,10,8,0
0,2020-02-16,广东省,1316,465,2,深圳,414,131,0
0,2020-02-16,广东省,1316,465,2,广州,338,121,0
0,2020-02-16,广东省,1316,465,2,东莞,89,12,1
0,2020-02-16,广东省,1316,465,2,佛山,84,23,0
0,2020-02-16,广东省,1316,465,2,珠海,96,37,0
0,2020-02-16,广东省,1316,465,2,惠州,58,26,0
0,2020-02-16,广东省,1316,465,2,中山,65,34,0
0,2020-02-16,广东省,1316,465,2,江门,23,3,0
0,2020-02-16,广东省,1316,465,2,汕头,25,13,0
0,2020-02-16,广东省,1316,465,2,湛江,22,11,0
0,2020-02-16,广东省,1316,465,2,茂名,13,3,0
0,2020-02-16,广东省,1316,465,2,梅州,16,7,0
0,2020-02-16,广东省,1316,465,2,肇庆,17,8,1
0,2020-02-16,广东省,1316,465,2,阳江,13,7,0
0,2020-02-16,广东省,1316,465,2,韶关,10,4,0
0,2020-02-16,广东省,1316,465,2,清远,12,7,0
0,2020-02-16,广东省,1316,465,2,揭阳,8,4,0
0,2020-02-16,广东省,1316,465,2,汕尾,5,1,0
0,2020-02-16,广东省,1316,465,2,潮州,5,1,0
0,2020-02-16,广东省,1316,465,2,河源,3,1,0
0,2020-02-16,广东省,1316,465,2,待明确地区,0,11,0
0,2020-02-16,黑龙江省,445,79,11,哈尔滨,182,33,3
0,2020-02-16,黑龙江省,445,79,11,双鸭山,49,1,2
0,2020-02-16,黑龙江省,445,79,11,鸡西,46,2,0
0,2020-02-16,黑龙江省,445,79,11,绥化,46,13,4
0,2020-02-16,黑龙江省,445,79,11,齐齐哈尔,38,8,1
0,2020-02-16,黑龙江省,445,79,11,大庆,19,3,1
0,2020-02-16,黑龙江省,445,79,11,黑河,14,0,0
0,2020-02-16,黑龙江省,445,79,11,七台河,16,4,0
0,2020-02-16,黑龙江省,445,79,11,牡丹江,12,1,0
0,2020-02-16,黑龙江省,445,79,11,佳木斯,15,11,0
0,2020-02-16,黑龙江省,445,79,11,鹤岗,5,2,0
0,2020-02-16,黑龙江省,445,79,11,大兴安岭,2,1,0
0,2020-02-16,黑龙江省,445,79,11,伊春,1,0,0
0,2020-02-16,江苏省,617,218,0,南京,92,32,0
0,2020-02-16,江苏省,617,218,0,苏州,86,26,0
0,2020-02-16,江苏省,617,218,0,徐州,78,28,0
0,2020-02-16,江苏省,617,218,0,淮安,63,21,0
0,2020-02-16,江苏省,617,218,0,连云港,48,12,0
0,2020-02-16,江苏省,617,218,0,无锡,53,18,0
0,2020-02-16,江苏省,617,218,0,常州,46,21,0
0,2020-02-16,江苏省,617,218,0,南通,40,15,0
0,2020-02-16,江苏省,617,218,0,泰州,37,16,0
0,2020-02-16,江苏省,617,218,0,盐城,27,10,0
0,2020-02-16,江苏省,617,218,0,扬州,22,8,0
0,2020-02-16,江苏省,617,218,0,镇江,12,4,0
0,2020-02-16,江苏省,617,218,0,宿迁,13,7,0
0,2020-02-16,四川省,481,131,3,成都,140,49,1
0,2020-02-16,四川省,481,131,3,甘孜州,50,3,0
0,2020-02-16,四川省,481,131,3,达州,36,5,0
0,2020-02-16,四川省,481,131,3,南充,35,9,0
0,2020-02-16,四川省,481,131,3,巴中,24,3,0
0,2020-02-16,四川省,481,131,3,广安,30,10,0
0,2020-02-16,四川省,481,131,3,内江,22,5,0
0,2020-02-16,四川省,481,131,3,德阳,17,0,0
0,2020-02-16,四川省,481,131,3,绵阳,22,6,0
0,2020-02-16,四川省,481,131,3,泸州,19,3,0
0,2020-02-16,四川省,481,131,3,凉山州,13,5,0
0,2020-02-16,四川省,481,131,3,遂宁,12,4,0
0,2020-02-16,四川省,481,131,3,自贡,9,2,0
0,2020-02-16,四川省,481,131,3,眉山,8,2,0
0,2020-02-16,四川省,481,131,3,宜宾,11,6,0
0,2020-02-16,四川省,481,131,3,雅安,7,2,0
0,2020-02-16,四川省,481,131,3,攀枝花,13,10,0
0,2020-02-16,四川省,481,131,3,广元,6,3,0
0,2020-02-16,四川省,481,131,3,乐山,3,2,0
0,2020-02-16,四川省,481,131,3,资阳,3,2,0
0,2020-02-16,四川省,481,131,3,阿坝州,1,0,0
0,2020-02-16,四川省,481,131,3,待明确地区,0,0,2
